filename,note,string,fret,take,f0_ideal,h1_freq,h2_freq,h3_freq,h4_freq,h5_freq,h1_amp,h2_amp,h3_amp,h4_amp,h5_amp,h2_h1,h3_h1,h4_h1,h5_h1,log_h3_h2,harmonic_centroid,spectral_centroid,rolloff_85,mean_relative_harmonic_deviation,pitch_error_hz,pitch_error_cents,tuning_ok
E3_S6_F12_02.wav,E3,6,12,2,164.81377845643496,166,332,498,662,830,1,0.22549125297908984,0.39479664326797026,0.050898999037828054,0.017848110019713193,0.22549125297908984,0.39479664326797026,0.050898999037828054,0.017848110019713193,0.5600875346161306,287.7269514779945,337.8741083348688,332,0.000753012,1.1862215435650398,12.415661386718076,TRUE
E3_S6_F12_03.wav,E3,6,12,3,164.81377845643496,164,330,496,662,828,1,0.2524223693952648,0.3742853364827656,0.11821389313562276,0.027276205220247155,0.2524223693952648,0.3742853364827656,0.11821389313562276,0.027276205220247155,0.39391339494673694,301.2006914232612,351.1673707394723,330,0.00828252,-0.813778456,-8.569250688,TRUE
E3_S6_F12_04.wav,E3,6,12,4,164.81377845643496,164,330,496,662,828,1,0.20022703654639812,0.3870112086809737,0.090833433,0.017191668,0.20022703654639812,0.3870112086809737,0.090833433,0.017191668,0.65899934,292.8152234,345.44004556573157,168,0.00828252,-0.813778456,-8.569250688,TRUE
E3_S6_F12_05.wav,E3,6,12,5,164.81377845643496,166,332,498,662,830,1,0.2552853592084798,0.3362299411064658,0.068709675,0.017524676,0.2552853592084798,0.3362299411064658,0.068709675,0.017524676,0.27541235620612664,285.04165401330687,343.39251665545424,330,0.000753012,1.1862215435650398,12.415661386718076,TRUE
E3_S6_F12_06.wav,E3,6,12,6,164.81377845643496,164,330,494,660,826,1,0.24524603426872368,0.2781552793894388,0.063310385,0.035482657,0.24524603426872368,0.2781552793894388,0.063310385,0.035482657,0.12591710613100646,279.51855878331986,330.36906918339054,166,0.005894309,-0.813778456,-8.569250688,TRUE
E3_S6_F12_07.wav,E3,6,12,7,164.81377845643496,164,330,496,660,826,1,0.19449691211361722,0.36097739395816364,0.072761347,0.027181321,0.19449691211361722,0.36097739395816364,0.072761347,0.027181321,0.618396678,288.5696087286007,340.56590453585244,166,0.006910569,-0.813778456,-8.569250688,TRUE
E3_S6_F12_08.wav,E3,6,12,8,164.81377845643496,164,330,496,662,826,1,0.3182106378044292,0.25327190799605703,0.088256207,0.011126925384057636,0.3182106378044292,0.25327190799605703,0.088256207,0.011126925384057636,-0.228249094,276.65229609248485,318.78914390833717,168,0.007672764,-0.813778456,-8.569250688,TRUE
E3_S6_F12_09.wav,E3,6,12,9,164.81377845643496,164,330,496,662,828,1,0.24602329822413185,0.33658724060652073,0.047075049,0.012588875,0.24602329822413185,0.33658724060652073,0.047075049,0.012588875,0.31343004101349803,276.2767374566582,323.9914390747974,166,0.00828252,-0.813778456,-8.569250688,TRUE
E3_S6_F12_10.wav,E3,6,12,10,164.81377845643496,164,330,494,660,826,1,0.270851663,0.21540666948537612,0.063009584,0.028860882819613267,0.270851663,0.21540666948537612,0.063009584,0.028860882819613267,-0.229042626,269.4440138616232,333.1084323390137,166,0.005894309,-0.813778456,-8.569250688,TRUE
E4_S1_F0_01.wav,E4,1,0,1,329.6275569128699,330,660,990,1320,1650,1,0.43806015129826825,0.28849563349708507,0.013867350674674421,0.038790244,0.43806015129826825,0.28849563349708507,0.013867350674674421,0.038790244,-0.417675099,554.7615560981615,639.4826041510047,660,0,0.3724430871300797,1.9550008653876136,TRUE
E4_S1_F0_02.wav,E4,1,0,2,329.6275569128699,330,660,990,1320,1650,1,0.29502882655253504,0.12837698217653254,0.011173575333561487,0.017199541,0.29502882655253504,0.12837698217653254,0.011173575333561487,0.017199541,-0.83209756,478.6821108685346,555.4527823718101,332,0,0.3724430871300797,1.9550008653876136,TRUE
E4_S1_F0_03.wav,E4,1,0,3,329.6275569128699,330,660,990,1320,1650,1,0.16859314968488304,0.13920685173891764,0.014737118783947071,0.015454984254085466,0.16859314968488304,0.13920685173891764,0.014737118783947071,0.015454984254085466,-0.191526193,466.4003478,557.2824693451373,332,0,0.3724430871300797,1.9550008653876136,TRUE
E4_S1_F0_04.wav,E4,1,0,4,329.6275569128699,330,658,988,1320,1648,1,0.34159138656199856,0.1508824967776004,0.002608952,0.031803181863845675,0.34159138656199856,0.1508824967776004,0.002608952,0.031803181863845675,-0.81711018,497.5449975884447,585.7979547519958,332,0.001565657,0.3724430871300797,1.9550008653876136,TRUE
